Day, Time, Open Price, High Price, Low Price, Close Price
2020-07-08, 2020-07-08T14:44:27, 4058.6, 4058.6, 4058.3, 4058.3
2020-07-08, 2020-07-08T14:44:28, 4058.6, 4058.6, 4058.0, 4058.0
2020-07-08, 2020-07-08T14:44:29, 4058.3, 4059.0, 4058.3, 4059.0
2020-07-08, 2020-07-08T14:44:30, 4059.3, 4059.3, 4059.0, 4059.0
2020-07-08, 2020-07-08T14:44:31, None, None, None, None
2020-07-08, 2020-07-08T14:44:32, None, None, None, None
2020-07-08, 2020-07-08T14:44:33, 4059.3, 4059.3, 4059.0, 4059.0
2020-07-08, 2020-07-08T14:44:34, 4059.3, 4059.3, 4059.0, 4059.0
2020-07-08, 2020-07-08T14:44:35, None, None, None, None
2020-07-08, 2020-07-08T14:44:36, 4059.2, 4060.0, 4059.0, 4059.0
2020-07-08, 2020-07-08T14:44:37, 4059.3, 4059.3, 4059.0, 4059.0
2020-07-08, 2020-07-08T14:44:38, 4059.3, 4060.0, 4059.0, 4060.0
2020-07-08, 2020-07-08T14:44:39, 4059.3, 4060.0, 4059.2, 4059.3
2020-07-08, 2020-07-08T14:44:40, 4059.2, 4059.2, 4059.0, 4059.0
2020-07-08, 2020-07-08T14:44:41, 4058.6, 4058.6, 4058.0, 4058.3
2020-07-08, 2020-07-08T14:44:42, 4058.0, 4058.3, 4058.0, 4058.3
2020-07-08, 2020-07-08T14:44:43, 4058.7, 4059.0, 4058.7, 4059.0
2020-07-08, 2020-07-08T14:44:44, None, None, None, None
2020-07-08, 2020-07-08T14:44:45, 4058.8, 4058.8, 4058.0, 4058.2
2020-07-08, 2020-07-08T14:44:46, 4057.6, 4057.6, 4057.0, 4057.0
2020-07-08, 2020-07-08T14:44:47, 4057.3, 4057.3, 4057.3, 4057.3
2020-07-08, 2020-07-08T14:44:48, 4057.0, 4057.3, 4057.0, 4057.0
2020-07-08, 2020-07-08T14:44:49, 4057.3, 4057.3, 4057.0, 4057.0
2020-07-08, 2020-07-08T14:44:50, 4057.3, 4057.3, 4057.0, 4057.0
2020-07-08, 2020-07-08T14:44:51, 4056.8, 4057.0, 4056.8, 4057.0
2020-07-08, 2020-07-08T14:44:52, None, None, None, None
2020-07-08, 2020-07-08T14:44:53, 4057.6, 4058.0, 4057.3, 4057.3
2020-07-08, 2020-07-08T14:44:54, 4057.0, 4057.3, 4056.8, 4057.0
2020-07-08, 2020-07-08T14:44:56, 4056.6, 4057.0, 4056.3, 4056.3
2020-07-08, 2020-07-08T14:44:57, 4056.0, 4056.3, 4056.0, 4056.0
2020-07-08, 2020-07-08T14:44:58, 4056.3, 4057.0, 4056.0, 4057.0
2020-07-08, 2020-07-08T14:44:59, 4057.3, 4057.3, 4057.0, 4057.0
2020-07-08, 2020-07-08T14:45:00, 4057.3, 4058.2, 4057.0, 4057.3
2020-07-08, 2020-07-08T14:45:01, 4057.6, 4057.6, 4057.3, 4057.3
2020-07-08, 2020-07-08T14:45:02, 4058.0, 4058.0, 4058.0, 4058.0
2020-07-08, 2020-07-08T14:45:03, 4057.6, 4057.8, 4057.6, 4057.8
2020-07-08, 2020-07-08T14:45:04, 4058.0, 4058.0, 4057.8, 4057.8
2020-07-08, 2020-07-08T14:45:05, 4057.6, 4057.6, 4056.3, 4056.3
2020-07-08, 2020-07-08T14:45:06, 4056.0, 4056.3, 4055.8, 4056.0
2020-07-08, 2020-07-08T14:45:07, None, None, None, None
2020-07-08, 2020-07-08T14:45:08, 4056.3, 4056.6, 4056.0, 4056.0
2020-07-08, 2020-07-08T14:45:09, 4056.3, 4056.6, 4056.3, 4056.3
2020-07-08, 2020-07-08T14:45:10, 4056.5, 4058.0, 4056.5, 4058.0
2020-07-08, 2020-07-08T14:45:11, None, None, None, None
2020-07-08, 2020-07-08T14:45:12, 4058.3, 4058.6, 4058.3, 4058.6
2020-07-08, 2020-07-08T14:45:13, 4058.3, 4059.0, 4058.0, 4059.0
2020-07-08, 2020-07-08T14:45:14, None, None, None, None
2020-07-08, 2020-07-08T14:45:15, 4058.3, 4058.3, 4057.8, 4058.0
2020-07-08, 2020-07-08T14:45:16, 4057.8, 4058.0, 4057.6, 4057.6
2020-07-08, 2020-07-08T14:45:17, 4057.3, 4057.3, 4056.6, 4057.0
2020-07-08, 2020-07-08T14:45:18, 4057.3, 4057.3, 4057.0, 4057.3
2020-07-08, 2020-07-08T14:45:19, 4057.0, 4057.0, 4056.6, 4057.0
2020-07-08, 2020-07-08T14:45:20, 4056.6, 4056.6, 4056.0, 4056.0
2020-07-08, 2020-07-08T14:45:21, 4056.3, 4056.6, 4055.6, 4055.6
2020-07-08, 2020-07-08T14:45:22, 4055.0, 4056.0, 4055.0, 4055.3
2020-07-08, 2020-07-08T14:45:23, 4055.0, 4056.0, 4055.0, 4055.6
2020-07-08, 2020-07-08T14:45:24, 4056.0, 4056.0, 4055.3, 4055.8
2020-07-08, 2020-07-08T14:45:25, 4055.6, 4056.0, 4055.6, 4056.0
2020-07-08, 2020-07-08T14:45:26, 4056.3, 4057.0, 4056.3, 4057.0
2020-07-08, 2020-07-08T14:45:27, 4057.3, 4057.3, 4057.0, 4057.0
2020-07-08, 2020-07-08T14:45:28, 4056.6, 4057.0, 4056.3, 4056.8
2020-07-08, 2020-07-08T14:45:29, 4057.0, 4057.0, 4056.3, 4056.3
2020-07-08, 2020-07-08T14:45:30, 4056.7, 4056.7, 4056.0, 4056.0
2020-07-08, 2020-07-08T14:45:31, None, None, None, None
2020-07-08, 2020-07-08T14:45:32, 4056.3, 4057.0, 4056.3, 4057.0
2020-07-08, 2020-07-08T14:45:33, 4056.6, 4058.0, 4056.6, 4057.6
2020-07-08, 2020-07-08T14:45:34, 4057.8, 4058.0, 4057.6, 4057.6
2020-07-08, 2020-07-08T14:45:35, 4057.0, 4058.0, 4057.0, 4058.0
2020-07-08, 2020-07-08T14:45:36, 4057.8, 4058.0, 4057.8, 4057.8
2020-07-08, 2020-07-08T14:45:37, 4058.3, 4059.0, 4058.3, 4059.0
2020-07-08, 2020-07-08T14:45:38, 4059.3, 4059.8, 4059.3, 4059.8
2020-07-08, 2020-07-08T14:45:39, 4059.5, 4060.0, 4059.3, 4060.0
2020-07-08, 2020-07-08T14:45:40, None, None, None, None
2020-07-08, 2020-07-08T14:45:41, 4060.3, 4061.0, 4060.0, 4060.0
2020-07-08, 2020-07-08T14:45:42, None, None, None, None
2020-07-08, 2020-07-08T14:45:43, 4059.0, 4059.0, 4058.6, 4059.0
2020-07-08, 2020-07-08T14:45:44, 4059.3, 4059.7, 4059.3, 4059.3
2020-07-08, 2020-07-08T14:45:45, 4060.0, 4061.0, 4060.0, 4061.0
2020-07-08, 2020-07-08T14:45:46, None, None, None, None
2020-07-08, 2020-07-08T14:45:47, None, None, None, None
2020-07-08, 2020-07-08T14:45:48, 4061.3, 4062.7, 4061.3, 4062.7
2020-07-08, 2020-07-08T14:45:49, 4063.0, 4064.0, 4063.0, 4064.0
2020-07-08, 2020-07-08T14:45:50, 4064.3, 4064.6, 4064.0, 4064.6
2020-07-08, 2020-07-08T14:45:51, 4065.0, 4065.3, 4064.3, 4064.3
2020-07-08, 2020-07-08T14:45:52, 4064.0, 4064.3, 4064.0, 4064.0
2020-07-08, 2020-07-08T14:45:53, 4063.4, 4063.4, 4061.6, 4061.6
2020-07-08, 2020-07-08T14:45:54, 4061.0, 4061.0, 4060.0, 4060.0
2020-07-08, 2020-07-08T14:45:55, None, None, None, None
2020-07-08, 2020-07-08T14:45:56, 4059.6, 4060.0, 4059.3, 4059.3
2020-07-08, 2020-07-08T14:45:57, 4059.0, 4059.3, 4058.6, 4059.3
2020-07-08, 2020-07-08T14:45:58, 4059.0, 4059.0, 4059.0, 4059.0
2020-07-08, 2020-07-08T14:45:59, 4058.6, 4059.0, 4058.3, 4058.3
2020-07-08, 2020-07-08T14:46:00, 4058.6, 4059.0, 4058.6, 4059.0
2020-07-08, 2020-07-08T14:46:01, 4059.5, 4061.0, 4058.6, 4059.3
2020-07-08, 2020-07-08T14:46:02, 4059.0, 4059.6, 4058.6, 4059.0
2020-07-08, 2020-07-08T14:46:03, 4059.6, 4061.0, 4059.6, 4061.0
2020-07-08, 2020-07-08T14:46:04, 4061.6, 4062.0, 4061.6, 4062.0
2020-07-08, 2020-07-08T14:46:05, 4062.3, 4062.3, 4062.0, 4062.0
2020-07-08, 2020-07-08T14:46:06, 4062.3, 4062.3, 4062.0, 4062.0
2020-07-08, 2020-07-08T14:46:07, 4062.3, 4062.3, 4061.6, 4062.0
2020-07-08, 2020-07-08T14:46:08, None, None, None, None
2020-07-08, 2020-07-08T14:46:09, 4062.3, 4062.3, 4062.0, 4062.3
2020-07-08, 2020-07-08T14:46:10, 4062.0, 4063.0, 4062.0, 4063.0
2020-07-08, 2020-07-08T14:46:11, None, None, None, None
2020-07-08, 2020-07-08T14:46:12, 4062.3, 4062.3, 4062.0, 4062.0
2020-07-08, 2020-07-08T14:46:13, 4062.3, 4062.3, 4062.3, 4062.3
2020-07-08, 2020-07-08T14:46:14, 4062.5, 4063.0, 4062.5, 4063.0
2020-07-08, 2020-07-08T14:46:15, 4062.6, 4063.0, 4062.3, 4062.3
2020-07-08, 2020-07-08T14:46:16, 4063.0, 4063.0, 4063.0, 4063.0
2020-07-08, 2020-07-08T14:46:17, 4063.6, 4064.0, 4063.6, 4064.0
2020-07-08, 2020-07-08T14:46:18, 4063.6, 4064.0, 4063.6, 4064.0
2020-07-08, 2020-07-08T14:46:19, 4064.6, 4065.3, 4064.6, 4065.0
2020-07-08, 2020-07-08T14:46:20, 4065.3, 4065.3, 4065.0, 4065.3
2020-07-08, 2020-07-08T14:46:21, 4065.0, 4065.0, 4064.0, 4064.0
2020-07-08, 2020-07-08T14:46:22, None, None, None, None
2020-07-08, 2020-07-08T14:46:23, None, None, None, None
2020-07-08, 2020-07-08T14:46:24, 4063.6, 4063.6, 4063.0, 4063.0
2020-07-08, 2020-07-08T14:46:25, 4062.6, 4063.0, 4062.0, 4063.0
2020-07-08, 2020-07-08T14:46:26, 4063.3, 4063.3, 4063.3, 4063.3
2020-07-08, 2020-07-08T14:46:27, 4063.0, 4063.3, 4063.0, 4063.3
2020-07-08, 2020-07-08T14:46:28, 4063.0, 4063.3, 4062.3, 4063.0
2020-07-08, 2020-07-08T14:46:29, None, None, None, None
2020-07-08, 2020-07-08T14:46:30, 4062.8, 4062.8, 4062.3, 4062.3
2020-07-08, 2020-07-08T14:46:31, 4062.5, 4062.8, 4062.0, 4062.0
2020-07-08, 2020-07-08T14:46:32, None, None, None, None
2020-07-08, 2020-07-08T14:46:33, 4062.3, 4062.3, 4062.3, 4062.3
2020-07-08, 2020-07-08T14:46:34, 4062.5, 4062.8, 4062.3, 4062.3
2020-07-08, 2020-07-08T14:46:35, 4062.0, 4062.8, 4062.0, 4062.6
2020-07-08, 2020-07-08T14:46:36, 4062.3, 4062.3, 4062.0, 4062.0
2020-07-08, 2020-07-08T14:46:38, 4062.3, 4062.3, 4062.3, 4062.3
2020-07-08, 2020-07-08T14:46:39, None, None, None, None
2020-07-08, 2020-07-08T14:46:40, 4062.0, 4062.3, 4062.0, 4062.3
2020-07-08, 2020-07-08T14:46:41, None, None, None, None
2020-07-08, 2020-07-08T14:46:42, 4062.0, 4062.0, 4062.0, 4062.0
2020-07-08, 2020-07-08T14:46:43, 4062.3, 4062.3, 4061.3, 4061.6
2020-07-08, 2020-07-08T14:46:44, 4061.3, 4061.6, 4061.0, 4061.3
2020-07-08, 2020-07-08T14:46:45, 4061.0, 4061.0, 4060.6, 4061.0
2020-07-08, 2020-07-08T14:46:47, 4060.8, 4061.8, 4060.6, 4061.3
2020-07-08, 2020-07-08T14:46:48, 4061.7, 4063.0, 4061.7, 4063.0
2020-07-08, 2020-07-08T14:46:49, 4063.3, 4064.3, 4063.0, 4064.3
2020-07-08, 2020-07-08T14:46:50, 4064.0, 4064.3, 4064.0, 4064.3
2020-07-08, 2020-07-08T14:46:51, 4064.6, 4064.8, 4064.3, 4064.8
2020-07-08, 2020-07-08T14:46:52, 4064.6, 4066.0, 4064.6, 4065.3
2020-07-08, 2020-07-08T14:46:53, 4065.5, 4065.7, 4065.0, 4065.0
2020-07-08, 2020-07-08T14:46:54, 4065.3, 4066.0, 4065.3, 4066.0
2020-07-08, 2020-07-08T14:46:55, 4065.6, 4065.6, 4065.0, 4065.0
2020-07-08, 2020-07-08T14:46:56, 4065.3, 4065.3, 4065.0, 4065.0
2020-07-08, 2020-07-08T14:46:57, 4065.3, 4065.3, 4065.3, 4065.3
2020-07-08, 2020-07-08T14:46:58, 4065.0, 4065.0, 4065.0, 4065.0
2020-07-08, 2020-07-08T14:47:00, 4064.6, 4066.0, 4064.0, 4065.6
2020-07-08, 2020-07-08T14:47:01, 4065.3, 4065.3, 4065.0, 4065.3
2020-07-08, 2020-07-08T14:47:02, 4065.0, 4065.0, 4064.3, 4064.3
2020-07-08, 2020-07-08T14:47:04, 4064.6, 4064.6, 4064.3, 4064.3
2020-07-08, 2020-07-08T14:47:05, 4064.6, 4064.6, 4064.3, 4064.3
2020-07-08, 2020-07-08T14:47:06, 4063.6, 4063.6, 4063.3, 4063.3
2020-07-08, 2020-07-08T14:47:07, 4063.6, 4064.6, 4063.6, 4064.3
2020-07-08, 2020-07-08T14:47:08, 4064.6, 4064.6, 4064.6, 4064.6
2020-07-08, 2020-07-08T14:47:09, 4065.0, 4065.6, 4064.8, 4065.3
2020-07-08, 2020-07-08T14:47:10, 4065.6, 4065.6, 4065.3, 4065.3
2020-07-08, 2020-07-08T14:47:11, 4065.6, 4065.8, 4065.6, 4065.6
2020-07-08, 2020-07-08T14:47:12, 4066.0, 4066.6, 4066.0, 4066.0
2020-07-08, 2020-07-08T14:47:13, 4066.3, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T14:47:14, None, None, None, None
2020-07-08, 2020-07-08T14:47:15, None, None, None, None
2020-07-08, 2020-07-08T14:47:16, 4066.3, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T14:47:17, 4066.2, 4066.2, 4065.3, 4065.3
2020-07-08, 2020-07-08T14:47:18, 4065.6, 4066.0, 4065.6, 4065.8
2020-07-08, 2020-07-08T14:47:19, 4066.0, 4066.3, 4066.0, 4066.0
2020-07-08, 2020-07-08T14:47:20, 4066.3, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T14:47:21, None, None, None, None
2020-07-08, 2020-07-08T14:47:22, 4066.0, 4066.3, 4066.0, 4066.3
2020-07-08, 2020-07-08T14:47:23, 4066.0, 4066.0, 4066.0, 4066.0
2020-07-08, 2020-07-08T14:47:24, 4065.6, 4066.0, 4065.6, 4065.6
2020-07-08, 2020-07-08T14:47:25, 4065.3, 4066.0, 4065.3, 4065.6
2020-07-08, 2020-07-08T14:47:26, 4065.8, 4065.8, 4065.6, 4065.6
2020-07-08, 2020-07-08T14:47:27, 4065.3, 4065.3, 4064.6, 4064.6
2020-07-08, 2020-07-08T14:47:28, None, None, None, None
2020-07-08, 2020-07-08T14:47:29, 4065.0, 4065.6, 4065.0, 4065.3
2020-07-08, 2020-07-08T14:47:30, 4065.0, 4066.6, 4064.6, 4066.6
2020-07-08, 2020-07-08T14:47:31, 4066.3, 4066.6, 4066.3, 4066.3
2020-07-08, 2020-07-08T14:47:32, 4066.6, 4066.6, 4066.6, 4066.6
2020-07-08, 2020-07-08T14:47:33, 4067.0, 4067.8, 4067.0, 4067.6
2020-07-08, 2020-07-08T14:47:34, 4067.8, 4067.8, 4066.6, 4066.6
2020-07-08, 2020-07-08T14:47:35, 4066.3, 4066.3, 4065.3, 4065.3
2020-07-08, 2020-07-08T14:47:36, 4064.6, 4064.6, 4064.6, 4064.6
2020-07-08, 2020-07-08T14:47:37, 4065.0, 4065.0, 4064.6, 4064.6
2020-07-08, 2020-07-08T14:47:38, 4064.8, 4065.6, 4064.8, 4065.6
2020-07-08, 2020-07-08T14:47:39, 4065.3, 4065.6, 4065.3, 4065.3
2020-07-08, 2020-07-08T14:47:40, 4065.6, 4065.6, 4065.6, 4065.6
2020-07-08, 2020-07-08T14:47:41, 4066.3, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T14:47:42, 4066.3, 4066.6, 4066.3, 4066.6
2020-07-08, 2020-07-08T14:47:43, 4067.0, 4067.0, 4066.6, 4067.0
2020-07-08, 2020-07-08T14:47:44, 4067.3, 4067.3, 4066.6, 4066.6
2020-07-08, 2020-07-08T14:47:45, 4067.0, 4067.0, 4066.3, 4066.6
2020-07-08, 2020-07-08T14:47:46, 4066.3, 4066.3, 4066.3, 4066.3
2020-07-08, 2020-07-08T14:47:47, 4066.0, 4066.0, 4066.0, 4066.0
2020-07-08, 2020-07-08T14:47:48, 4065.6, 4066.0, 4065.3, 4066.0
2020-07-08, 2020-07-08T14:47:49, 4066.3, 4067.0, 4066.3, 4067.0
2020-07-08, 2020-07-08T14:47:50, 4066.8, 4067.6, 4066.8, 4067.6
2020-07-08, 2020-07-08T14:47:51, 4067.3, 4067.8, 4067.3, 4067.6
2020-07-08, 2020-07-08T14:47:52, 4067.3, 4067.3, 4066.6, 4066.6
2020-07-08, 2020-07-08T14:47:53, None, None, None, None
2020-07-08, 2020-07-08T14:47:54, 4066.8, 4066.8, 4066.6, 4066.6
2020-07-08, 2020-07-08T14:47:55, 4067.0, 4067.3, 4066.6, 4067.0
2020-07-08, 2020-07-08T14:47:57, 4067.6, 4068.0, 4067.6, 4068.0
2020-07-08, 2020-07-08T14:47:58, None, None, None, None
2020-07-08, 2020-07-08T14:47:59, 4067.6, 4067.6, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:48:00, 4068.0, 4068.0, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:48:01, 4067.8, 4067.8, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:48:02, 4067.8, 4068.0, 4067.8, 4068.0
2020-07-08, 2020-07-08T14:48:03, 4068.6, 4068.6, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:48:04, 4069.0, 4069.0, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:48:05, 4068.3, 4068.6, 4068.0, 4068.0
2020-07-08, 2020-07-08T14:48:06, 4068.3, 4068.3, 4068.3, 4068.3
2020-07-08, 2020-07-08T14:48:07, 4067.6, 4067.8, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:48:08, 4068.0, 4068.6, 4068.0, 4068.3
2020-07-08, 2020-07-08T14:48:09, 4068.6, 4068.6, 4068.3, 4068.3
2020-07-08, 2020-07-08T14:48:10, 4067.9, 4068.3, 4067.9, 4068.3
2020-07-08, 2020-07-08T14:48:11, 4068.6, 4069.0, 4068.6, 4069.0
2020-07-08, 2020-07-08T14:48:12, 4068.6, 4068.6, 4068.3, 4068.3
2020-07-08, 2020-07-08T14:48:13, 4068.0, 4068.0, 4068.0, 4068.0
2020-07-08, 2020-07-08T14:48:14, 4067.8, 4068.0, 4067.6, 4068.0
2020-07-08, 2020-07-08T14:48:15, 4067.8, 4068.0, 4067.6, 4068.0
2020-07-08, 2020-07-08T14:48:16, 4068.6, 4068.6, 4068.3, 4068.3
2020-07-08, 2020-07-08T14:48:17, 4068.6, 4068.6, 4068.3, 4068.3
2020-07-08, 2020-07-08T14:48:18, 4068.0, 4068.0, 4067.8, 4067.8
2020-07-08, 2020-07-08T14:48:19, 4067.6, 4067.8, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:48:21, 4067.8, 4067.8, 4067.6, 4067.8
2020-07-08, 2020-07-08T14:48:22, 4067.6, 4067.8, 4067.6, 4067.8
2020-07-08, 2020-07-08T14:48:23, 4068.0, 4068.6, 4068.0, 4068.6
2020-07-08, 2020-07-08T14:48:24, None, None, None, None
2020-07-08, 2020-07-08T14:48:25, 4068.3, 4068.6, 4068.3, 4068.6
2020-07-08, 2020-07-08T14:48:26, 4068.0, 4068.6, 4068.0, 4068.6
2020-07-08, 2020-07-08T14:48:27, None, None, None, None
2020-07-08, 2020-07-08T14:48:29, 4068.8, 4069.3, 4068.8, 4069.3
2020-07-08, 2020-07-08T14:48:30, 4069.6, 4069.6, 4069.3, 4069.3
2020-07-08, 2020-07-08T14:48:31, 4069.0, 4069.0, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:48:32, 4068.3, 4068.3, 4068.3, 4068.3
2020-07-08, 2020-07-08T14:48:33, 4068.6, 4068.6, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:48:34, 4068.3, 4068.6, 4068.3, 4068.6
2020-07-08, 2020-07-08T14:48:35, None, None, None, None
2020-07-08, 2020-07-08T14:48:36, None, None, None, None
2020-07-08, 2020-07-08T14:48:37, 4068.8, 4068.8, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:48:38, 4068.3, 4068.3, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:48:39, 4068.0, 4068.0, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:48:40, 4067.8, 4068.6, 4067.6, 4068.6
2020-07-08, 2020-07-08T14:48:41, None, None, None, None
2020-07-08, 2020-07-08T14:48:43, None, None, None, None
2020-07-08, 2020-07-08T14:48:44, 4069.3, 4069.3, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:48:45, 4068.8, 4068.8, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:48:47, 4068.3, 4068.6, 4068.3, 4068.3
2020-07-08, 2020-07-08T14:48:48, 4068.1, 4068.6, 4067.6, 4068.6
2020-07-08, 2020-07-08T14:48:49, 4068.3, 4068.3, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:48:50, 4068.0, 4068.6, 4068.0, 4068.6
2020-07-08, 2020-07-08T14:48:51, 4068.3, 4068.3, 4068.3, 4068.3
2020-07-08, 2020-07-08T14:48:52, 4068.6, 4068.6, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:48:54, 4068.3, 4068.6, 4068.3, 4068.6
2020-07-08, 2020-07-08T14:48:55, 4068.3, 4068.6, 4067.6, 4068.6
2020-07-08, 2020-07-08T14:48:56, 4068.0, 4068.0, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:48:57, None, None, None, None
2020-07-08, 2020-07-08T14:48:59, 4068.3, 4068.6, 4067.6, 4068.6
2020-07-08, 2020-07-08T14:49:00, 4068.3, 4068.6, 4067.6, 4068.6
2020-07-08, 2020-07-08T14:49:01, None, None, None, None
2020-07-08, 2020-07-08T14:49:03, None, None, None, None
2020-07-08, 2020-07-08T14:49:04, 4069.0, 4069.0, 4069.0, 4069.0
2020-07-08, 2020-07-08T14:49:05, 4068.6, 4068.6, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:49:06, 4069.0, 4069.0, 4069.0, 4069.0
2020-07-08, 2020-07-08T14:49:07, 4068.6, 4068.6, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:49:08, 4068.8, 4068.8, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:49:09, None, None, None, None
2020-07-08, 2020-07-08T14:49:10, 4069.0, 4069.0, 4069.0, 4069.0
2020-07-08, 2020-07-08T14:49:11, 4068.6, 4068.6, 4067.6, 4068.0
2020-07-08, 2020-07-08T14:49:12, 4068.6, 4068.6, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:49:13, 4069.0, 4069.0, 4069.0, 4069.0
2020-07-08, 2020-07-08T14:49:15, 4068.6, 4068.6, 4068.6, 4068.6
2020-07-08, 2020-07-08T14:49:17, 4068.3, 4068.6, 4068.3, 4068.6
2020-07-08, 2020-07-08T14:49:18, 4066.6, 4066.6, 4066.6, 4066.6
2020-07-08, 2020-07-08T14:49:19, 4066.3, 4067.6, 4066.3, 4067.6
2020-07-08, 2020-07-08T14:49:20, 4067.8, 4067.8, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:49:21, 4067.8, 4067.8, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:49:22, 4067.8, 4067.8, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:49:23, None, None, None, None
2020-07-08, 2020-07-08T14:49:24, None, None, None, None
2020-07-08, 2020-07-08T14:49:25, 4067.8, 4068.0, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:49:26, None, None, None, None
2020-07-08, 2020-07-08T14:49:27, 4067.3, 4067.3, 4066.6, 4066.6
2020-07-08, 2020-07-08T14:49:28, None, None, None, None
2020-07-08, 2020-07-08T14:49:30, None, None, None, None
2020-07-08, 2020-07-08T14:49:31, 4067.0, 4067.6, 4067.0, 4067.6
2020-07-08, 2020-07-08T14:49:33, None, None, None, None
2020-07-08, 2020-07-08T14:49:34, 4068.0, 4068.0, 4066.6, 4067.3
2020-07-08, 2020-07-08T14:49:35, 4067.6, 4067.6, 4067.6, 4067.6
2020-07-08, 2020-07-08T14:49:36, 4067.3, 4067.3, 4066.0, 4066.0
2020-07-08, 2020-07-08T14:49:37, 4066.3, 4066.3, 4066.0, 4066.0
2020-07-08, 2020-07-08T14:49:38, 4066.3, 4066.3, 4066.3, 4066.3
2020-07-08, 2020-07-08T14:49:39, None, None, None, None
2020-07-08, 2020-07-08T14:49:40, 4066.0, 4066.0, 4065.3, 4065.3
2020-07-08, 2020-07-08T14:49:41, 4065.6, 4065.6, 4065.3, 4065.6
2020-07-08, 2020-07-08T14:49:43, 4064.9, 4065.3, 4064.6, 4065.3
2020-07-08, 2020-07-08T14:49:44, 4065.0, 4065.0, 4064.6, 4064.6
2020-07-08, 2020-07-08T14:49:45, 4065.0, 4065.6, 4065.0, 4065.6
2020-07-08, 2020-07-08T14:49:46, 4065.3, 4065.6, 4065.3, 4065.6
2020-07-08, 2020-07-08T14:49:48, 4065.3, 4065.3, 4065.3, 4065.3
2020-07-08, 2020-07-08T14:49:50, 4065.6, 4065.6, 4065.6, 4065.6
2020-07-08, 2020-07-08T14:49:51, 4066.0, 4066.0, 4065.8, 4066.0
2020-07-08, 2020-07-08T14:49:52, 4066.3, 4066.3, 4066.3, 4066.3
2020-07-08, 2020-07-08T14:49:53, 4066.6, 4067.0, 4066.6, 4067.0
2020-07-08, 2020-07-08T14:49:54, 4067.3, 4067.6, 4066.8, 4066.8
2020-07-08, 2020-07-08T14:49:55, 4067.0, 4067.0, 4066.6, 4066.6
2020-07-08, 2020-07-08T14:49:56, 4066.0, 4066.6, 4066.0, 4066.6
2020-07-08, 2020-07-08T14:49:57, 4066.3, 4066.3, 4066.3, 4066.3
2020-07-08, 2020-07-08T14:49:58, 4067.0, 4067.6, 4067.0, 4067.0
2020-07-08, 2020-07-08T14:49:59, 4066.6, 4067.0, 4066.6, 4066.6
2020-07-08, 2020-07-08T14:50:00, 4066.3, 4066.3, 4066.0, 4066.0
2020-07-08, 2020-07-08T14:50:01, 4066.6, 4066.8, 4066.6, 4066.6
2020-07-08, 2020-07-08T14:50:02, 4066.3, 4066.3, 4065.6, 4065.6
2020-07-08, 2020-07-08T14:50:03, 4065.8, 4065.8, 4065.3, 4065.3
2020-07-08, 2020-07-08T14:50:04, 4064.8, 4065.0, 4064.8, 4065.0
2020-07-08, 2020-07-08T14:50:05, 4064.6, 4065.0, 4064.0, 4065.0
2020-07-08, 2020-07-08T14:50:06, 4065.3, 4066.0, 4065.0, 4065.6
2020-07-08, 2020-07-08T14:50:07, 4065.3, 4065.6, 4065.3, 4065.6
2020-07-08, 2020-07-08T14:50:08, 4065.3, 4065.3, 4065.3, 4065.3
2020-07-08, 2020-07-08T14:50:09, None, None, None, None
2020-07-08, 2020-07-08T14:50:10, None, None, None, None
2020-07-08, 2020-07-08T14:50:11, 4065.6, 4066.0, 4065.3, 4066.0
2020-07-08, 2020-07-08T14:50:12, 4066.3, 4066.3, 4066.0, 4066.0
2020-07-08, 2020-07-08T14:50:13, 4065.6, 4065.6, 4065.3, 4065.3
